ItemID,Sentiment,SentimentSource,SentimentText
46775,1,Sentiment140,"@aplusk watch European soccer then, much better and lets say that u are with Sweden now when they play on Tuesday hehe "
46778,1,Sentiment140,@aplusk Went to see Crank 2 this weekend. Very enjoyable 
46779,1,Sentiment140,@aplusk what a wonderful video thanks for sharing seeing this when someones is down lifts them up and makes them smile  inspirational
46807,1,Sentiment140,@aprilshotyou 
46812,1,Sentiment140,@aprilwarnecke I see wide belts are in today 
46824,0,Sentiment140,"@aprylnikole well good luck, cause stupid coworkers are everywhere "
46834,1,Sentiment140,@aplusk You r over 2 million.  What...no celebration?  Congrats Aston. 
46877,0,Sentiment140,@APWright well kris is making me a sick panda 
46921,0,Sentiment140,@AppleCharlotte haha ok. I wanna watch The Dark Knight now. I don't have it tho  Enjoy your Heath time. I'm definately going now. night x
46996,1,Sentiment140,@aral How many people have suggested turning it on/off?  BBC news etc is all working for me (not a BE customer)
47009,1,Sentiment140,@arancinibaby bit stressed today but Okay!  x
47012,1,Sentiment140,@arancinibaby Thank you.  That report is still with my prof. Still no results! He's definitely not the quickest!
47039,0,Sentiment140,@appletartlet uh oh 
47117,1,Sentiment140,@aprilyim I like the logo. Very well done.  the 2nd #tWiitUP can be my place
47121,0,Sentiment140,@aprilyim: i no choice. my mom don't let me keep in my house  at all. that;s y tmrw morning they coming to take. i cannot keep.
47148,1,Sentiment140,@aravindkumar i have not read the book.. 
47151,0,Sentiment140,@aravindkumar what are you guys doing today then? I thought I missed all the fun 
47189,0,Sentiment140,@aqualimeade I have a can of tomato sauce. Idk if it helps 
47225,0,Sentiment140,@aral That's true.  I hope that pigeons evolve wheels or something. Poor little things.
47227,0,Sentiment140,"@arameabonita a brother in our hall died weds and his visitation is tonight, its really sad he was only 40 and has a 6 month old "
47266,1,Sentiment140,@allstationsdown okay  ill have a listen now
47287,1,Sentiment140,@archaeologygirl http://twitpic.com/7i887 - Haha...you're too funny 
47317,1,Sentiment140,@Archielover14 It sounds nice 
47337,1,Sentiment140,@aravindkumar i'm not a black lister at all. she doesnt give me any 
47361,0,Sentiment140,"@allthingsnoisy Cool. Ours was trashed, lost to the bank, renovated, and sold to us just a few years ago. The charms from 1928 erased. "
47404,0,Sentiment140,@Archangel1979 i know. me too. haha. i actually plugged in my iphone to see at the stroke of midnight. no luck tho. 
47477,0,Sentiment140,@AllyBrock that hurts ally 
47497,1,Sentiment140,@allyheman your tweets are so entertaining 
47510,1,Sentiment140,@ardenkhan Hannah Montana and Ice Age 3 are the next MMps 
47515,1,Sentiment140,"@ardentcurse Thanks, Barb! I was excited! "
47540,1,Sentiment140,"@areonlee yeah, i watched it on anytime  good show, sorta funny"
47630,0,Sentiment140,@ariananana8D cool! its really cold here 
47662,0,Sentiment140,"@almacgregor no, seems they've pulled the plug "
47769,0,Sentiment140,"@arielRIOTT I am sorry, I am not allowed to "
47822,0,Sentiment140,@alneezy i wanna go to somerset 
47963,1,Sentiment140,@alojane Heyyy girl did you hear the interviews i put on dd's myspace as comments?? you should go check em out!  3 vids all together!
47981,1,Sentiment140,"@alorrainea Greatest movie ever. Dug reminded me a bit of my dog, and I wanted to take him home with me. "
47995,1,Sentiment140,"@Armano ok, then I don't want to hear people talking about how social media is all about a &quot;conversation&quot; "
48006,0,Sentiment140,@arminvanbuuren glad you had fun! Wish you were coming to durban tho. 
48042,1,Sentiment140,@alpha1736 Too cute!!!  
48052,1,Sentiment140,"@AlphaNvmerik  Technically, its still spring. "
48093,0,Sentiment140,@arnodrost it is a pretty big list...  but still.. there goes my anonymity 
48112,1,Sentiment140,"@alroker Keep up the great work on the Today Show! I love your tweets!  I miss you guys, but the West is so beautiful! "
48119,1,Sentiment140,@AlSharpTongue... the 29th.. where are we getting married at? 
48137,0,Sentiment140,@ARoadRetraveled hi simone! long time no tweet my dear friend. how are you doing? i miss you 
48202,0,Sentiment140,"@alun Utterli seems pretty non-functional, as were several other sites I tried "
48217,1,Sentiment140,@Arrapare thats good. 
48275,1,Sentiment140,@alwaysjess morning 
48312,1,Sentiment140,"@artemisofluna lol, Skwisgar .. I had to look that up, um I think it was a positive response  :metal:"
48404,1,Sentiment140,"@AlyciaBella i agree, they're dope! "
48420,1,Sentiment140,@Alyooo parang pero walang beans hehehe )) try it its masarap  ))))
48442,0,Sentiment140,@Artistbabee but tht's annoying &amp;definitely not bitchy enough  he def broke like everything in me. he prolly doesn't even kno oct. 5!
48454,1,Sentiment140,"@Artistjgray i no lol, would have been good though "
48515,1,Sentiment140,@ArtsySoul @ArtByChrysti Thanks!  I thought it was cool too. Always up for new challenges.
48517,1,Sentiment140,@arturclancy Ð‘ÑƒÑ€Ð±Ð¾Ð½ Ñ?Ð¾ Ñ?Ð¿Ñ€Ð°Ð¹Ñ‚Ð¾Ð¼! Ð? ÐµÑ‰Ðµ Ð»ÑƒÑ‡ÑˆÐµ Ð”Ð¶ÐµÐº Ð”Ñ?Ð½Ð¸ÐµÐ»Ñ? 
48528,1,Sentiment140,"@ArtyTheCat @Mulder_Cat way to cheer a gal up, my feline friends "
48551,1,Sentiment140,@Alyssa_Milano I read in the Boston Globe that Dan Akroyd said he would love you to be in the new &quot;Ghostbusters&quot; film. Are you in? 
48563,0,Sentiment140,@Alyssa_Milano Poor darling Phoenix. It breaks my heart. Dogs have the most loving nature - how could anyone do that? 
48575,1,Sentiment140,@ArunBasilLal I love Google Translator too ! :D Good day mate !
48590,1,Sentiment140,"@arvindblogs  Congress has more power and moral strength, 200 odd seats in LS alone gives them that power, everyone wants a shot at power "
48595,1,Sentiment140,@arwatts I think ur far from alone 
48598,0,Sentiment140,@arwen04 nowhere  got an interveiw tuesday tho  xx
48603,0,Sentiment140,"@arwyn84 no, left my phone at home "
48610,0,Sentiment140,@Alyssa_Milano Why doesn't the sports media publicize GOOD stories like that? 
48636,1,Sentiment140,@AlyssaBreton yup. They are gone 
48688,0,Sentiment140,"@alyssamari when i read that, something possessed me to turn it on too, and oh my god i hate spiders! "
48692,0,Sentiment140,"@AlyssaNoelleD I wish I could, but it's 11pm and it costs a LOAD to call from England "
48770,1,Sentiment140,@Ash_P_21 no prob hun.  how r u this evening?
48794,1,Sentiment140,@ashanlever apparently.  
48832,1,Sentiment140,"@Amadeus_IOM yup, since sleepwell hotels bought it. I told the MD he should reopen the carosel bit as he'd make a fortune "
48848,1,Sentiment140,@ashattack The gville one at 7. 
48878,1,Sentiment140,"@Amalari  congrats. You are on that list!  Happy Sunday, btw. "
48885,1,Sentiment140,@amali_ward i'm having dirty New YOrk Slice pizza. That is the definition of contrast 
48888,1,Sentiment140,"@amalinaaa read Dougie's tweet. Tom was with Nick, Danny was with Joe &amp; Kevin. Dougie was alone and he was back and forth towards harry "
49054,1,Sentiment140,"@AshleaRose aww, tell her i say happy bday. "
49056,0,Sentiment140,@ashlee_amazingg uggh im doing it now but im just gonna do a really shitty job on it cause i am soooooooooo effing tired 
49131,1,Sentiment140,"@arielk oohhh passion fruit always leads to late night fun. it looks Deeelicious, hopefully it turns out that way for you "
49149,1,Sentiment140,@ashley_eastwest Lmao yeah you are slow 
49159,0,Sentiment140,@Ashley21Nicole Yes! too bad we didnt exchange numbers  so fine...such a shame...i say we stake out that bar til he shows up again
49193,1,Sentiment140,@aries_76 yay!! now you can get back to doing what ya want to do 
49213,1,Sentiment140,@ariiellovesyou haha ooh yea thanks 
49222,1,Sentiment140,@Amanda_Holden hiiiiiii .do you know how we can watch you on CBS tomorrow  xxx
49232,1,Sentiment140,@amanda_loves_jb some have early return fees. 
49247,0,Sentiment140,@Amanda21crook iv no money this friday coz i dnt get paid til nxt fri so cant go out 
49260,0,Sentiment140,@AshleyBreeanne @ LEAST THEY GAVE U meds ! lol I cant believe they didnt put you under ! grr ! They did me !  You are crying  ?!Ohhh 
49320,0,Sentiment140,@aristeia  I borrow my student brother's pocket money...We should start working on marrying rich.Or at least with a positive bank balance.
49343,1,Sentiment140,@amandabynes And a Good Happy morning to you!!! 
49350,1,Sentiment140,@amandabynes its morning there night here  lol
49359,1,Sentiment140,@AmandaCGT Thanks!!! tÃ´ montando meu postfolio online 
49430,0,Sentiment140,@ARKATECHBEATZ ughhhh im scared 
49435,1,Sentiment140,"@arku youï¿½re welcome, good luck in in the Frisbee Tournament! "
49454,1,Sentiment140,@ashleymc6 lol that sucks! Thanks hopefully you won't get any rain tomorrow! 
49480,0,Sentiment140,"@arlynhernandez ladypoo!!! how i miss you!!! i might be moving away very soon, so it is IMPERATIVE that we all begin hanging out again "
49493,1,Sentiment140,@Armano http://extendr.com could be fuel for that mileage 
49496,0,Sentiment140,@ARmedia1 storm 3? Wow...damn touch screen!!! My personal deal is #ineedat physical keyboard rt now Sprint only bb world phone no cam 
49517,1,Sentiment140,"@AshleyOlsen7 cant see your face in background girl, i cat say much, but u get the gist "
49541,0,Sentiment140,@AshleySmiles12 oh gotcha! well yeah it sucks whm people leave 
49597,1,Sentiment140,@AshleyTisdale Congratulations OMGG I KNEW IT  
49605,1,Sentiment140,@ashleytisdale Hey Ashley! That would be a dream come true for me. My city is Bayshore. 
49609,1,Sentiment140,@ashleytisdale hey.. ashley... you're so cool....  i like your style... lol..
49637,1,Sentiment140,@Arrapare thanks Shane 
49656,1,Sentiment140,@ashleytisdale http://twitpic.com/6fauf - beautiful ashely. congrats on the big win!!!!! 
49659,0,Sentiment140,@ashleytisdale i guess it was a silly idea 2 come 2 ur autograph signing yesterday! =( not even a tenth could get in! =( i waited hours 
49666,1,Sentiment140,@ashleytisdale i suppose theres no chance you're coming to eastern canada haha 
49717,0,Sentiment140,@artbymags  i hate that thrift city is only on the west bank 
49821,0,Sentiment140,@AmandaGalang i can't believe we missed each other by a few days! 
49824,1,Sentiment140,@amandagolding he did just that 
49826,0,Sentiment140,"@amandagravel aww you get &quot;saddest tweet of the day&quot; prize   At least Verdino is thinking you're hawt tonight, if that's any consolation."
49894,1,Sentiment140,@amandalester I'm n a scene where we tweet throughout...  so I did...
49949,1,Sentiment140,@ashong Lets hope. 
49988,1,Sentiment140,@AmandaSanter ah thanks for bailing me out hon!. I feel better about my lack of education now 
49999,1,Sentiment140,@ashsimpsonwentz @petewentz aww cute  happy anniversary you two 
50047,1,Sentiment140,"@ArtoFaSho 346  &amp; shutup melissa, now he has a ride to northgate."
50149,0,Sentiment140,@AsiaRain22 @ the expensive of their workers welfare  other than that they are the shit !
50157,0,Sentiment140,"@ArtyTheCat aw, I would say G'night back!!!  wait, that doesn't sound like you! ::slaps:::: there's our arty! :::ducks down"
50175,1,Sentiment140,@arunsuresh I expected an anticlimax !! 
50192,0,Sentiment140,@AsifKhan412 Next week will be sad times for us all! 
50232,1,Sentiment140,@AskAngels Has your server been severed?  
50252,0,Sentiment140,"@amarillaNZ Hey girl, where are you??? I'm sad to read that you're ill... "
50264,1,Sentiment140,@amateurgourmet Sounds like you may have my grandfather's recipe for &quot;candy beans&quot; 
50288,0,Sentiment140,@aryanmaine SORRY i didnt get your tweets; bb's are STUPPID;; im @ home now. 
50309,0,Sentiment140,@aSaladADay I'm sorry...not trying to do that 
50358,0,Sentiment140,@ASBFOREVER haha yep..damn i wana play guitar but cant! 
50366,1,Sentiment140,"@aschek es tan politicamente correcto como Peter Griffin, and that's why we love him  (via @JF10)"
50453,1,Sentiment140,@ash58 cute  I'm sure it would hurt because there's no meat on the top of your feet...ouch!
50618,0,Sentiment140,@asheleybg That's actually not too far from the truth 
50638,1,Sentiment140,@asherroth me too there's definitely something else out there... &quot;weird scifi music in the background&quot; 
50644,1,Sentiment140,"@Ashes05 im going to chicago vip then, rockford normal and milwaukee normal "
50686,1,Sentiment140,@ashestoashessn2 Please could someone tell me where Keeley's big cardigan came from (Episode 4&amp;5). Looked amazing &amp; want one badly  x
50693,0,Sentiment140,@ashez14 aww i doubt that was the case. Taylor met a lot of fans that waited by her bus right after she performed. 
50728,0,Sentiment140,@amberndragt  There isn't any right now. They need to make more. Sorry. 
50764,1,Sentiment140,@ashjamo that last tweet would make evil Russell very happy to see the young ones using the social media to sell stuff  to their peers 
50777,1,Sentiment140,@ashlarr LOL ohhh I hate to even tweet it but I'll say this I was just looking at the &quot;Footloose&quot; soundtrack 
50821,0,Sentiment140,@aspo1 take it ur on the nightshift. What u do exactly? Oh no!!!! I hear birds!!!  I'm hungry. This is why we should be asleep!!
50874,0,Sentiment140,@assataSAYS that's real good.  lol
50900,0,Sentiment140,@asthestarsfell  me tooo. But i'm gonna try and sleep. G'night
50921,0,Sentiment140,@astridaml still care to sip a cup of coffee?? doktor nge-ban coffee  hiks!
50981,0,Sentiment140,"@ameliavillani hmm cullens to be a little bit happier! srsly, everyone's so emo all the time  it's like, dude put a smile on your dial!"
51018,0,Sentiment140,@AmelieBC hello! how are you? did you get to the hammock? the sun has left this place and it looks like rain 
